V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,class
0.266516829,1.179758176,0.493578699,0.351541208,0.342963928,0.219143258,0.35107616,0.053236174,0.373837946,0.197677313,0.320706958,0.524192968,0.871020875,3.278240428,0.488486196,0.11452771,0.5m
0.272815029,0.485673547,0.131888889,0.128983175,0.124958919,0.131068677,0.16882908,0.251614704,0.197913365,0.215649363,0.275313055,0.411849627,0.848547387,3.432855516,0.535376713,0.321030954,0.5m
0.772058081,0.871627712,0.692661759,0.103936696,0.343772213,0.255648157,0.424063169,0.053820323,0.11313461,0.147401241,0.190490917,0.315498746,0.749564451,3.534099483,0.69484747,0.480012442,0.5m
0.516928312,0.810534463,0.635759064,0.11877349,0.357732222,0.166601127,0.149906273,0.18802062,0.390292454,0.226606576,0.40125444,0.412843046,0.94053003,3.347825825,0.399136113,0.177930827,0.5m
0.569538901,0.322196746,0.028801811,0.036537401,0.034846867,0.098960339,0.371562797,0.258427616,0.072855199,0.024968967,0.063770102,0.192850558,0.619695454,3.560466933,0.723152569,0.496290489,0.5m
0.782249129,0.922905157,0.733071341,0.043454515,0.329301476,0.188086834,0.465000793,0.415859506,0.32608203,0.359634195,0.40496241,0.483522652,0.882119401,3.305543876,0.462444978,0.194106683,0.5m
0.594765702,0.826158884,0.670103138,0.227208503,0.220026361,0.451433258,0.599885705,0.557840795,0.241763604,0.112540529,0.244273348,0.379536108,0.670175947,3.099610346,0.428106083,0.288302989,0.5m
0.30962755,0.336779587,0.353128832,0.08906044,0.16415676,0.074992107,0.281196166,0.083807893,0.159903502,0.156466398,0.260251871,0.327715447,0.787447407,3.415150227,0.57627416,0.372025304,1m
0.185095111,0.150196242,0.126481846,0.105235766,0.107392115,0.098813711,0.041635826,0.268880542,0.230900195,0.247814126,0.309284061,0.43071626,0.898845667,3.327926399,0.47382023,0.224381401,1m
0.455256873,0.352901551,0.283118435,0.086411587,0.127705046,0.109260592,0.228555906,0.116496195,0.064567562,0.059510195,0.117311684,0.249920083,0.70141882,3.531085865,0.689426601,0.454086994,1m
0.216494342,0.483999107,0.310095328,0.093662429,0.117111392,0.090845387,0.319959015,0.343146777,0.235924607,0.254471587,0.352439763,0.429019975,0.882792525,3.273007919,0.446553524,0.160314612,1m
0.481488297,0.17441112,0.16605733,0.159022441,0.154211641,0.211488251,0.451266014,0.194991391,0.147995034,0.172610016,0.231003649,0.360381179,0.797272644,3.36351447,0.549594052,0.323363232,1m
0.363940242,0.461793864,0.162546861,0.138553237,0.131743694,0.288011666,0.599877881,0.189740404,0.016288953,0.103836092,0.184079461,0.297349404,0.731359542,3.375772443,0.615182703,0.392870232,1m
0.071233279,0.242105898,0.15760126,0.093179125,0.033384739,0.130189004,0.404735914,0.618618898,0.253068311,0.288659339,0.350803307,0.398700782,0.735793204,2.941772156,0.325919749,0.135999133,1m
0.402174017,0.057894643,0.067866455,0.093993828,0.162982956,0.24542846,0.808324235,0.524750384,0.197916674,0.10560701,0.079079423,0.143121228,0.457620297,3.031550102,0.586433219,0.415617817,1m
0.300763096,0.318713683,0.31037817,0.080620487,0.108015419,0.187932229,0.889182097,0.680176885,0.314072762,0.323236927,0.316215673,0.384415801,0.774480361,2.900313682,0.424648653,0.229214949,1m
0.080724841,0.215415894,0.272759844,0.304535115,0.308394841,0.331821677,0.918843661,0.651182427,0.297264815,0.248721689,0.277693577,0.391493614,0.820656202,2.968985398,0.3772476,0.154751401,1m
0.424902153,0.207332919,0.238884672,0.242280567,0.228290857,0.309357249,0.999174327,0.572982321,0.185299757,0.091555786,0.113382916,0.217897614,0.631654435,3.275944613,0.66159085,0.476177364,1m
0.228552707,0.34062334,0.226689904,0.075625707,0.101391227,0.158926639,0.718472088,0.687003735,0.380032696,0.331268198,0.314323957,0.463117385,0.847339624,3.087119101,0.410457935,0.218597919,1m
0.627939312,0.224490174,0.203353997,0.183089644,0.182618774,0.277736535,0.860569889,0.495283395,0.12246032,0.091140855,0.157555478,0.285556637,0.701343,3.277476197,0.620735023,0.40374969,1m
0.304139573,0.214717369,0.100212421,0.03530222,0.120077773,0.224000643,0.80914346,0.615580423,0.307864386,0.284465626,0.295337912,0.401851226,0.811873936,3.282718319,0.533461535,0.308100111,1m
0.329858273,0.498161617,0.059532956,0.263182285,0.196370895,0.38754997,0.896534842,0.481399926,0.297178734,0.239598492,0.331101055,0.447173859,0.92918693,3.313949693,0.437014321,0.129195795,1m
0.602641452,0.063017462,0.067061181,0.097026748,0.128468035,0.194914212,0.743899368,0.471210944,0.158866611,0.118223742,0.134661794,0.248514138,0.68512875,3.606553383,0.68365062,0.463444356,1m
0.243153285,0.335657585,0.248204081,0.053391338,0.059982222,0.023805135,0.308266775,0.320793032,0.21069504,0.216002569,0.259714267,0.382732223,0.782325951,3.315622373,0.531211699,0.276280203,1m
0.537657326,0.149488191,0.222750216,0.192481972,0.100398122,0.218692518,0.287005783,0.1302431,0.22630179,0.164583932,0.278997382,0.400100883,0.834521382,3.391188756,0.512689226,0.268140931,1m
0.428698892,0.108569553,0.043965674,0.021060284,0.027491745,0.013513437,0.137310669,0.047763395,0.085552615,0.098487274,0.149325877,0.277356954,0.717008413,3.519481085,0.680434907,0.46160016,1m
0.356872554,0.250273584,0.337441175,0.09567135,0.171401993,0.101477627,0.213247139,0.233650806,0.212936164,0.248378457,0.294480433,0.449456844,0.89551528,3.286084154,0.426131935,0.156177531,1m
0.321305867,0.302121495,0.275467287,0.098670882,0.109877705,0.200895324,0.285582053,0.16116549,0.147097689,0.11149769,0.22347862,0.356876245,0.779806893,3.433741081,0.604790948,0.393393967,1m
0.353762915,0.157494791,0.12439909,0.118506043,0.15068626,0.191024048,0.44802121,0.10448533,0.10190633,0.146120287,0.206083154,0.333742366,0.76072808,3.417304944,0.572534152,0.354926231,1m
0.206182249,0.380249996,0.103318325,0.146061496,0.091001939,0.029851197,0.305205378,0.415009563,0.299019264,0.278330362,0.314191984,0.468074776,0.868116079,3.236135144,0.404840806,0.139763692,1m
0.44155011,0.255719131,0.122591513,0.05097453,0.122785229,0.187299073,0.480769276,0.414248236,0.12158458,0.018805068,0.059657019,0.153653685,0.579881305,3.381877451,0.640075577,0.466209952,1m
0.26984566,0.158260963,0.081616031,0.058583439,0.078313402,0.139995056,0.661038231,0.598821703,0.291853285,0.242748156,0.275615094,0.346263846,0.671402302,2.794050593,0.364018243,0.176121797,1m
0.434771779,0.395706325,0.061571993,0.284256123,0.266381852,0.337892209,0.98766817,0.60177619,0.215024208,0.23496516,0.235497529,0.391167349,0.754037246,2.864525533,0.386361164,0.163271615,1m
0.425286962,0.343462603,0.279261368,0.276338213,0.304685601,0.380878111,1.011856461,0.583676896,0.214119826,0.141662769,0.148159355,0.230846664,0.607790165,3.183091681,0.65085734,0.464011859,1m
0.199514862,0.227230865,0.169030835,0.094175062,0.077378774,0.121706478,0.801648528,0.740194245,0.372122413,0.330534007,0.347422813,0.443467243,0.852832073,3.037594296,0.416772604,0.214526103,1m
0.472776015,0.242950342,0.339031032,0.223179768,0.284113399,0.323879325,0.957122693,0.478260812,0.133574623,0.10784661,0.139046775,0.270237687,0.655259961,3.244473604,0.6103278,0.400708215,1m
0.280626905,0.134419035,0.105858563,0.113144908,0.126897617,0.224718654,0.78427471,0.60004563,0.306388593,0.247407288,0.278068524,0.381137959,0.795310942,3.175010033,0.522046242,0.331888689,1m
0.029816774,0.222017387,0.319221317,0.282584652,0.310878269,0.383442038,0.916246109,0.547628431,0.297179878,0.243462711,0.275414376,0.397741885,0.850994373,3.198979186,0.398813013,0.156133302,1m
0.773693441,0.23598902,0.108754943,0.11374971,0.099727761,0.196486704,0.835833281,0.583923301,0.208030887,0.114918261,0.156736617,0.236542778,0.709743893,3.60314808,0.73662965,0.502503934,1m
0.23523146,0.050016956,0.046698874,0.040800469,0.065744107,0.11597557,0.586779673,0.609469262,0.326365746,0.281005467,0.323193965,0.42677827,0.87276175,3.379148317,0.460788727,0.246641514,1m
0.388312658,0.379350807,0.051323699,0.175003584,0.209144317,0.284410021,0.45116259,0.094608206,0.145634749,0.217351214,0.246243655,0.34322886,0.77512031,3.319498552,0.493635997,0.290009486,1m
0.446924714,0.155685213,0.15525597,0.1179896,0.070506309,0.024871527,0.1494791,0.20161933,0.17011599,0.119568522,0.183864275,0.327194166,0.768756321,3.548492606,0.674566728,0.431702948,1m
0.467743028,0.238811593,0.219822421,0.164254669,0.162668264,0.163278521,0.304653473,0.14435635,0.186161032,0.238022224,0.304259932,0.439924547,0.884442975,3.301460404,0.418680664,0.163048868,1m
0.37789652,0.388952726,0.231848252,0.117835968,0.135022,0.14179485,0.188995754,0.098717046,0.153841639,0.157977343,0.184507291,0.337846636,0.755776686,3.468647989,0.60709618,0.405342086,1m
0.37891028,0.23332006,0.168838643,0.170838673,0.140286101,0.125258956,0.319358447,0.030045543,0.122190425,0.173700072,0.24867836,0.374628628,0.815252311,3.427944053,0.587277216,0.38157144,1m
0.361588108,0.21190171,0.23662026,0.178211509,0.098432053,0.055464235,0.208057274,0.354921494,0.25651998,0.271707991,0.322410469,0.437078734,0.867472496,3.28398495,0.41685397,0.184326907,1m
0.429463153,0.305427868,0.255171682,0.045643536,0.077868981,0.168788379,0.40950718,0.175801046,0.079164765,0.070567187,0.071741469,0.240118086,0.64169468,3.479284373,0.685308605,0.486000072,1m
0.31905686,0.116328696,0.080619219,0.101707534,0.118545245,0.16224015,0.447429082,0.509835958,0.278022877,0.23081738,0.285671232,0.391731093,0.810445054,3.149986881,0.374956138,0.17482087,1m
0.324820196,0.11167692,0.240411981,0.245760249,0.199917515,0.341599175,0.812812697,0.413365182,0.172143429,0.1772154,0.250187919,0.341764946,0.658473103,2.79680395,0.379421987,0.161867606,1m
0.399768333,0.14234146,0.181969344,0.22553142,0.143623957,0.37499278,1.008891746,0.614573118,0.151157798,0.116107846,0.073514489,0.190438646,0.587008926,3.114137464,0.616882795,0.421107507,1m
0.179617649,0.138277393,0.078711903,0.064087472,0.084550284,0.188641806,0.829764271,0.744595042,0.366938537,0.325961428,0.342519692,0.447464513,0.831918547,2.94713364,0.390466991,0.153540274,1m
0.398875269,0.47664451,0.118318516,0.199566452,0.183205813,0.385541288,1.039693557,0.50515438,0.129768486,0.089002674,0.129000622,0.253534459,0.677504531,3.249301955,0.616495966,0.420607533,1m
0.331654429,0.272239457,0.266061446,0.094114762,0.156735927,0.247930429,0.746364934,0.606883689,0.305394581,0.318926802,0.30705387,0.392403507,0.815476884,3.118592147,0.508509678,0.262572238,1m
0.154251224,0.233611025,0.23086908,0.221098668,0.241268245,0.321417671,0.874337973,0.548531574,0.258685059,0.264127234,0.310688983,0.439020135,0.859290075,3.119167271,0.400528817,0.127939986,1m
0.532194344,0.365628237,0.156614383,0.135707396,0.214899674,0.207225858,0.814896719,0.540036712,0.17642633,0.154036932,0.169289334,0.251792229,0.663747866,3.509399639,0.702072043,0.487967907,1m
0.682043664,0.185765374,0.134385099,0.07771732,0.044348983,0.05149827,0.659845762,0.640014827,0.315511553,0.305978462,0.345223908,0.470337399,0.914404991,3.427193676,0.486520984,0.25243504,1m
0.26179767,0.218778403,0.172525832,0.215386186,0.237891164,0.255772718,0.54453604,0.119036265,0.11400443,0.142062794,0.219992258,0.356573948,0.742014861,3.347000692,0.526381596,0.327253662,1m
0.384387643,0.376006956,0.198783206,0.099405995,0.038258476,0.049743472,0.13634966,0.166325613,0.152290676,0.143346677,0.160818747,0.351060007,0.715846065,3.506476667,0.626255681,0.434606049,1m
0.068725541,0.120694298,0.182476798,0.217195537,0.227008568,0.232052929,0.329319784,0.174806815,0.158902486,0.223285663,0.291749915,0.452778412,0.897443118,3.289787047,0.425737812,0.150618883,1m
0.593356166,0.039686458,0.0592587,0.085184937,0.110550151,0.129500266,0.207434704,0.143757215,0.118493249,0.145137619,0.198425888,0.328360012,0.739288228,3.449275927,0.608376247,0.39045667,1m
0.323648729,0.323465916,0.344467505,0.119936313,0.203226714,0.161396135,0.399792668,0.03388583,0.092512972,0.161551206,0.17645306,0.353011126,0.764624485,3.443391945,0.601673066,0.379501762,1m
0.140148778,0.109321477,0.122313181,0.09027332,0.077033769,0.095589603,0.259624763,0.386463564,0.278708163,0.276057282,0.323619952,0.426883794,0.835070918,3.255262992,0.395630579,0.167110331,1m
0.424059288,0.354710979,0.267318048,0.111108196,0.172078447,0.16274655,0.531951241,0.386990797,0.136613689,0.052799354,0.030673268,0.151328046,0.579932348,3.335797283,0.598832004,0.435184688,1m
0.103792293,0.335236881,0.219098959,0.057929678,0.111933831,0.124853962,0.745582893,0.687890975,0.371171147,0.236221942,0.289530753,0.361997141,0.619993982,2.817168977,0.344511914,0.175025076,1m
0.497535848,0.245790085,0.217883263,0.231144367,0.257160014,0.331324636,0.959177233,0.637566123,0.301910848,0.263006938,0.301969826,0.409977184,0.813433272,2.936718926,0.357395222,0.135877549,1m
0.485903776,0.309458364,0.072898282,0.13589614,0.259875139,0.299201923,0.954160083,0.631447326,0.176592186,0.067792534,0.092532715,0.190856527,0.619758204,3.266095113,0.660431732,0.468672461,1m
0.298015369,0.144126482,0.145451434,0.120742937,0.094487268,0.163123065,0.7124262,0.704578268,0.385107907,0.314549309,0.322782348,0.424027488,0.82845719,3.079541625,0.411882733,0.181109891,1m
0.34876267,0.204070623,0.257139163,0.268909037,0.26742586,0.329801817,0.940404106,0.481255918,0.123717824,0.112963046,0.168933319,0.281370659,0.687752811,3.311686329,0.597807313,0.368559703,1m
0.500091832,0.325787274,0.169125932,0.124871118,0.219164406,0.131353919,0.766470435,0.58301356,0.353220158,0.254355746,0.309658637,0.415764306,0.824432073,3.377788919,0.589013938,0.327183511,1m
0.191518198,0.140338197,0.134664063,0.165203885,0.203092728,0.258719693,0.791243539,0.534403193,0.255293654,0.254943185,0.305227413,0.433238328,0.88298537,3.367466057,0.398292654,0.135674217,1m
0.448790664,0.280982423,0.211619494,0.056437717,0.057696143,0.093908746,0.296793099,0.171232938,0.113750473,0.099911109,0.132401968,0.253907225,0.655714492,3.489455117,0.679167023,0.458697509,1m
0.460605189,0.200217836,0.258748402,0.10292285,0.105683495,0.173237528,0.187710892,0.257130912,0.127088512,0.242358838,0.244632259,0.371458501,0.830411668,3.473242652,0.548141901,0.327633601,1m
0.21056201,0.238147936,0.116053744,0.094909544,0.107291654,0.105786326,0.025774469,0.232610195,0.208668397,0.241456571,0.289809777,0.428689118,0.86322807,3.331675422,0.474730216,0.242410923,1m
0.455922274,0.392832648,0.275396142,0.006020335,0.085268167,0.058633467,0.235412771,0.057048982,0.053040739,0.097660226,0.134242012,0.255036223,0.70382539,3.540022357,0.69486073,0.462090505,1m
0.123073474,0.262995114,0.283890469,0.170509782,0.067422617,0.174701228,0.299635185,0.343110027,0.221607987,0.291917547,0.33496973,0.404544708,0.831013977,3.265256388,0.402370374,0.197240305,1m
0.559739243,0.147978601,0.162665169,0.191291289,0.204989258,0.209154319,0.511584846,0.182931648,0.118356453,0.163832909,0.223934218,0.340788432,0.781752022,3.340223564,0.535471768,0.32086082,1m
0.30027241,0.356262739,0.200156943,0.212349013,0.242247778,0.217107239,0.647577495,0.377242799,0.101081551,0.098210158,0.136955349,0.206430336,0.56318911,3.157260411,0.518863892,0.363777859,1m
0.147078278,0.153068874,0.152046949,0.162103098,0.167995842,0.215713207,0.815200188,0.702562621,0.36392671,0.306708148,0.315004619,0.392301752,0.671982959,2.829380706,0.327841956,0.14939702,1m
0.454869344,0.373657881,0.224466999,0.280413682,0.253439493,0.354989494,0.97859416,0.557819691,0.158809634,0.083818668,0.116969751,0.227783344,0.634152902,3.154150094,0.600800162,0.404303904,1m
0.233770871,0.404486188,0.147044586,0.17091977,0.146649862,0.159988609,0.939016603,0.70334701,0.337340436,0.266882571,0.329678329,0.388266387,0.802529201,3.083159818,0.476130263,0.251859693,1m
0.0148297,0.139037223,0.147292647,0.161546448,0.171210343,0.281117983,0.826640169,0.58428804,0.305894753,0.260314678,0.309473354,0.432001407,0.852136901,3.074684603,0.395034821,0.117372938,1m
0.483528903,0.307819047,0.242186612,0.114771978,0.131394417,0.263625473,0.883203122,0.535947747,0.176008238,0.110045299,0.096727057,0.193555701,0.591984077,3.446266294,0.707563826,0.470799938,1m
0.477672712,0.331678106,0.220843267,0.044013452,0.057961946,0.133351782,0.694376347,0.708898682,0.310213813,0.350833958,0.322931281,0.462604016,0.916752744,3.380087406,0.505322518,0.268554576,1m
0.396175365,0.168687068,0.162508439,0.178588228,0.208933725,0.249222271,0.619068383,0.210595945,0.087090872,0.130966857,0.199044086,0.324300764,0.672095007,3.408296413,0.55777644,0.340515824,1m
0.368207469,0.305588046,0.229288581,0.072727508,0.091224625,0.076415104,0.143448941,0.191008138,0.144593534,0.139051979,0.17019401,0.302353423,0.72247633,3.524927922,0.630272312,0.406402191,1m
0.034256678,0.253696052,0.323854753,0.187966225,0.12455362,0.223570512,0.292935309,0.17041523,0.212772649,0.28963791,0.288124318,0.436454351,0.913047554,3.298313413,0.440891756,0.133258829,1m
0.518704097,0.237813062,0.192850221,0.140312813,0.1173207,0.130071588,0.213962232,0.171885642,0.145975512,0.172696878,0.224543821,0.348509034,0.78552876,3.423335613,0.576140632,0.353871291,1m
0.344186839,0.337044599,0.139429496,0.216341392,0.157305407,0.146817631,0.448354884,0.099929786,0.086672545,0.093001846,0.208792582,0.310661748,0.713935171,3.44709597,0.594779935,0.375543862,1m
0.069958845,0.21595741,0.133308281,0.07464842,0.033352477,0.032354851,0.333521105,0.442852364,0.251115671,0.247477065,0.303812231,0.443390905,0.862978964,3.194597435,0.382573265,0.170607725,1m
0.433417235,0.172649088,0.147936697,0.140655011,0.170775923,0.229842789,0.706505577,0.521670957,0.176240886,0.066907353,0.031876272,0.100491836,0.378037993,3.082403208,0.626269516,0.433293231,1m
0.27272466,0.359135997,0.173393215,0.122808787,0.154288181,0.206904536,0.834524044,0.714390232,0.343621492,0.32103461,0.273721986,0.410724357,0.783517413,2.948391122,0.401276274,0.248766802,1m
0.028404225,0.276365569,0.170788398,0.183311638,0.207383689,0.294417111,0.932354844,0.657063359,0.312241573,0.270940134,0.310237881,0.415379198,0.829064271,3.002365603,0.381573984,0.129303262,1m
0.448231235,0.327319479,0.268518552,0.123976198,0.164431639,0.300301612,0.857051832,0.54316787,0.18939509,0.093767636,0.089558852,0.189015521,0.604315047,3.346096841,0.687729857,0.480529873,1m
0.401463946,0.271633297,0.195665426,0.057292802,0.028475195,0.164179401,0.747582105,0.67511143,0.336907183,0.323877605,0.304143249,0.432189711,0.798280066,3.189391578,0.459934519,0.24026919,1m
0.613331053,0.169316737,0.183764733,0.200863349,0.231219463,0.318959021,0.895428948,0.457519916,0.126636527,0.132581019,0.196791255,0.327059906,0.811640376,3.510966396,0.612372275,0.371569489,1m
0.330951416,0.25528703,0.237956845,0.129497304,0.108546656,0.170425666,0.470990588,0.315673492,0.187254746,0.211630367,0.254287422,0.351894169,0.679031534,3.401939656,0.578939024,0.360453569,1m
0.160066549,0.330459993,0.342785058,0.177635503,0.168422802,0.249822369,0.345914148,0.158781955,0.219158961,0.195888511,0.29807017,0.443895774,0.861776642,3.366277795,0.395366893,0.130456029,1m
0.441725933,0.075037229,0.106465961,0.092889176,0.092328156,0.086700959,0.180955219,0.113251019,0.144115024,0.166370413,0.21821193,0.34616523,0.770209654,3.447434439,0.591551115,0.368595811,1m
0.349324978,0.399592597,0.132492951,0.163154052,0.174643723,0.127592592,0.370142065,0.041413449,0.092984569,0.112558229,0.206044755,0.340198114,0.739387686,3.438993842,0.565936594,0.360763983,1m
0.157896485,0.229760884,0.180610917,0.102809294,0.013354492,0.032150655,0.226714286,0.397708114,0.273247306,0.248614139,0.289568828,0.412477095,0.84261049,3.253234676,0.390594244,0.159434055,1m
0.463951247,0.217262597,0.119173827,0.14250466,0.156844216,0.247871926,0.514988917,0.48446892,0.106770127,0.06051124,0.02579896,0.152174009,0.447888749,3.267005357,0.587074193,0.431620641,1m
0.304763154,0.327782154,0.144684165,0.16409968,0.151898765,0.128080139,0.896078632,0.729045832,0.324013904,0.244961764,0.308346488,0.343531356,0.701989676,2.889690446,0.400891084,0.169399165,1m
0.125016479,0.171414845,0.156318741,0.150675705,0.19879308,0.28756022,0.903738557,0.667675119,0.307175845,0.274991553,0.304652016,0.421461625,0.830371285,3.007614009,0.369094326,0.137022904,1m
0.48271503,0.347887451,0.320347921,0.145248592,0.19128767,0.303608547,0.857307745,0.528135454,0.185943271,0.069967332,0.06052876,0.16792294,0.55780759,3.348293129,0.719300625,0.50728724,1m
0.346625706,0.25664012,0.230579047,0.068235348,0.038625785,0.061641557,0.735668121,0.668629468,0.373188652,0.266524356,0.358429299,0.425679619,0.802007599,3.235712583,0.484766703,0.278193404,1m
0.492920196,0.09759739,0.145289687,0.161710572,0.185177157,0.269627715,0.812629838,0.410446854,0.086167279,0.117125621,0.189518319,0.299864945,0.734176505,3.498784087,0.527996269,0.33389824,1m
0.382678612,0.284448442,0.242425323,0.091946747,0.090900332,0.076171947,0.19159151,0.203854207,0.155140259,0.138060905,0.164168483,0.279926235,0.739939491,3.46732894,0.605380216,0.411033197,1m
0.07513042,0.189064603,0.245712933,0.222547054,0.16508161,0.133856522,0.317638554,0.218147266,0.2176264,0.228814132,0.291875191,0.423677326,0.864131334,3.305608783,0.42921246,0.164336049,1m
0.587514425,0.24711076,0.185797591,0.144668119,0.118474776,0.120813647,0.253480422,0.139586626,0.122144177,0.169776789,0.222155353,0.330648012,0.762011501,3.431642902,0.571115059,0.365820295,1m
0.354496291,0.407494843,0.230176865,0.196795281,0.160448862,0.211300952,0.520717455,0.14083909,0.097001289,0.144436096,0.152030585,0.305029308,0.685302577,3.42646218,0.57050017,0.385585495,1m
0.183113571,0.295929541,0.182661129,0.152422764,0.125714516,0.190551175,0.47190276,0.651869871,0.319621166,0.306702656,0.305478273,0.403739518,0.62896108,2.98809863,0.346524345,0.130903729,1m
0.501059238,0.263393609,0.303871049,0.280384988,0.248936755,0.306238352,0.979078898,0.575901971,0.173839294,0.084979592,0.107201883,0.208329373,0.597814262,3.119471412,0.582588306,0.400117117,1m
0.225657085,0.385860611,0.164922999,0.196963693,0.150648549,0.178522138,0.927869102,0.742709485,0.303927426,0.291819251,0.27946704,0.390526395,0.784584689,3.099101425,0.450403183,0.285055748,1m
0.030753862,0.227473207,0.178996646,0.190086156,0.219308938,0.334271066,0.866089282,0.533836693,0.276596348,0.242923014,0.303950673,0.419126245,0.836489635,3.092386002,0.394999576,0.124228686,1m
0.473862427,0.394506061,0.256957103,0.082614832,0.195307787,0.228838756,0.79310142,0.570084305,0.235360829,0.158693122,0.162024554,0.245761298,0.662700346,3.506940512,0.708622854,0.477207571,1m
0.483661555,0.249804358,0.269987995,0.085934365,0.09182813,0.05087187,0.561622896,0.549986664,0.298496315,0.221311105,0.318694945,0.37730797,0.745080435,3.366546965,0.474293092,0.245430668,1m
0.253850547,0.108455798,0.121844932,0.10978605,0.124637436,0.142270753,0.265818189,0.097630219,0.156856272,0.198774174,0.25887072,0.37220805,0.836502438,3.426903819,0.490715572,0.260978212,1m
0.416981558,0.388033191,0.267235299,0.058872515,0.013962224,0.125746969,0.207347827,0.097311965,0.061238958,0.065360671,0.162120297,0.290718278,0.677166742,3.531413404,0.660615488,0.431558696,1m
0.093901331,0.262969594,0.282909863,0.157410936,0.053253491,0.180891801,0.308426848,0.30404271,0.214735582,0.28764692,0.325452048,0.433233928,0.857530504,3.295087545,0.412089376,0.1683074,1m
0.685146481,0.183977259,0.186280763,0.165509365,0.166677007,0.233216957,0.472747456,0.192615957,0.129062969,0.147635288,0.207247838,0.343768415,0.743362412,3.362089627,0.513556865,0.286910156,1m
0.30551468,0.437327366,0.214246611,0.198982981,0.229078623,0.21123391,0.746263074,0.404878121,0.152101446,0.108080978,0.109380127,0.151897449,0.425703282,3.038217834,0.57426865,0.32802645,1m
0.091385776,0.228895966,0.182199556,0.145847906,0.146432859,0.175573503,0.773388488,0.788749413,0.378162399,0.312666233,0.306786594,0.413199927,0.814646069,2.905065631,0.353573124,0.130753892,1m
0.369447182,0.179928657,0.238247273,0.26496006,0.291718761,0.346015317,1.037280414,0.529121362,0.14516408,0.074940731,0.117099388,0.241816878,0.657158295,3.237967529,0.596271074,0.41444232,1m
0.228558089,0.32105258,0.151969906,0.176184359,0.143681076,0.157741077,0.794214674,0.66241483,0.281477957,0.280904344,0.294112374,0.387220173,0.798799767,3.169801801,0.478242482,0.307150402,1m
0.178289259,0.173215775,0.139084816,0.177614387,0.22379134,0.290449096,0.85895332,0.558358128,0.276606381,0.269841209,0.309057664,0.439704201,0.870378892,3.24535869,0.422275655,0.158365709,1m
0.480764433,0.333883455,0.305055354,0.046427906,0.132252772,0.162690069,0.645284988,0.451400339,0.148846834,0.083430163,0.096903018,0.189440545,0.575148019,3.597888235,0.680465077,0.513550523,1m
0.372469005,0.287759299,0.272026628,0.21403358,0.050124715,0.127489994,0.279369288,0.256498186,0.225681413,0.170057631,0.270417077,0.373259656,0.795211137,3.417388034,0.533796402,0.331525943,1m
0.189140424,0.117724766,0.102139188,0.104834495,0.105730693,0.109915493,0.060972866,0.204428266,0.187552366,0.23211596,0.292955438,0.410128318,0.812259392,3.32723621,0.480357541,0.244412318,1m
0.475690677,0.362122474,0.298141867,0.056855071,0.094836256,0.031832587,0.235238939,0.070143337,0.026734435,0.085238362,0.148419306,0.258338522,0.684761874,3.546361049,0.685376844,0.471276175,1m
0.107864823,0.3915484,0.282766615,0.170287594,0.084152383,0.193654891,0.222759454,0.358583861,0.278700072,0.287738987,0.278058849,0.41434168,0.839489414,3.272875705,0.420443508,0.162486089,1m
0.566078334,0.202880858,0.180016021,0.200434702,0.207489816,0.207348035,0.522435349,0.374445069,0.194382149,0.193236847,0.239090456,0.339857193,0.757892879,3.199629143,0.405712031,0.224111686,1m
0.35877486,0.489620468,0.102117271,0.198972267,0.214097261,0.346634378,0.829336819,0.565638498,0.170292513,0.033086919,0.037602755,0.150160812,0.441086208,3.025451796,0.542961044,0.386256531,1m
0.146969725,0.26200607,0.194612495,0.135006601,0.118049145,0.195068247,0.765632834,0.788185911,0.383093787,0.290064733,0.314340256,0.418039424,0.820127026,2.966378876,0.384672151,0.166700099,1m
0.354264449,0.175308131,0.213474141,0.250790128,0.257954633,0.365544028,1.021907567,0.51027795,0.132707385,0.092433306,0.128811637,0.241905239,0.642826436,3.250032113,0.610202096,0.383727706,1m
0.284191837,0.31767752,0.166655989,0.099139552,0.184066714,0.213279899,0.724321704,0.609132555,0.308916979,0.299390369,0.269340212,0.392240861,0.796340458,3.196070069,0.490024836,0.279935613,1m
0.144959305,0.22156997,0.177828403,0.177722163,0.226243336,0.312870738,0.872872786,0.551520483,0.275070318,0.268671653,0.31522131,0.44726292,0.880764845,3.269418589,0.421855051,0.138715231,1m
0.479057596,0.276931681,0.281515818,0.107251179,0.110349911,0.184491991,0.633504904,0.449216059,0.137424488,0.095185034,0.0818507,0.185138871,0.57110202,3.600834916,0.690296345,0.492996007,1m
0.384881306,0.224759178,0.238543944,0.082791691,0.112662391,0.100941118,0.19463955,0.24455017,0.208891096,0.204883358,0.255324089,0.387979796,0.802493293,3.412495987,0.53290671,0.298224383,1m
0.191576617,0.226238434,0.126978818,0.100168696,0.11923597,0.104617638,0.074778131,0.200666847,0.18521555,0.213325677,0.275782204,0.402750398,0.8162918,3.339536395,0.483453231,0.248929127,1m
0.487265554,0.280552358,0.250475725,0.062379736,0.080728258,0.062543992,0.228818998,0.087288726,0.017300289,0.071685287,0.142427442,0.2694062,0.702045831,3.529909602,0.674504115,0.47183246,1m
